item_id,purchase_count,price,stocks,sales,stock_value,profit_status,date,predicted_sales,predicted_profit
6772,45,98.0,29,4410.0,2842.0,1,2025-08-03,3584.83,profit
6771,12,142.0,59,1704.0,8378.0,1,2025-03-24,3586.67,profit
6770,35,116.0,95,4060.0,11020.0,1,2025-07-17,3585.2,profit
6769,47,150.0,73,7050.0,10950.0,1,2025-12-10,3584.76,profit
6768,8,130.0,28,1040.0,3640.0,1,2025-02-20,3584.99,profit
6767,12,145.0,38,1740.0,5510.0,1,2025-03-26,3587.12,profit
6766,3,147.0,98,441.0,14406.0,1,2025-01-22,3586.48,profit
6765,7,47.0,13,329.0,611.0,1,2025-01-17,3586.21,profit
6764,24,37.0,87,888.0,3219.0,1,2025-02-13,3587.03,profit
6763,26,101.0,14,2626.0,1414.0,1,2025-05-08,3586.17,profit
6762,48,147.0,86,7056.0,12642.0,1,2025-12-10,3584.9,profit
6761,21,105.0,62,2205.0,6510.0,1,2025-04-18,3585.55,profit
6760,30,57.0,68,1710.0,3876.0,1,2025-03-25,3586.42,profit
6759,34,62.0,75,2108.0,4650.0,1,2025-04-13,3584.72,profit
6758,33,89.0,53,2937.0,4717.0,1,2025-05-23,3584.91,profit
6757,50,29.0,44,1450.0,1276.0,1,2025-03-12,3585.36,profit
6756,42,137.0,81,5754.0,11097.0,1,2025-10-08,3585.58,profit
6755,48,86.0,48,4128.0,4128.0,1,2025-07-20,3586.21,profit
6754,33,107.0,100,3531.0,10700.0,1,2025-06-21,3585.73,profit
6753,7,67.0,10,469.0,670.0,1,2025-01-23,3587.26,profit
6752,14,89.0,81,1246.0,7209.0,1,2025-03-02,3586.35,profit
6751,15,85.0,34,1275.0,2890.0,1,2025-03-04,3586.37,profit
6750,45,68.0,25,3060.0,1700.0,1,2025-05-29,3586.36,profit
6749,0,38.0,96,0.0,3648.0,0,2025-01-01,3585.08,profit
6748,22,43.0,30,946.0,1290.0,1,2025-02-16,3586.0,profit
6747,28,74.0,99,2072.0,7326.0,1,2025-04-11,3585.91,profit
6746,47,83.0,65,3901.0,5395.0,1,2025-07-09,3586.61,profit
6745,16,26.0,40,416.0,1040.0,1,2025-01-21,3587.03,profit
6744,15,28.0,52,420.0,1456.0,1,2025-01-21,3586.35,profit
6743,44,118.0,27,5192.0,3186.0,1,2025-09-10,3584.74,profit
6742,39,16.0,19,624.0,304.0,1,2025-01-31,3585.87,profit
6741,21,129.0,16,2709.0,2064.0,1,2025-05-12,3586.33,profit
6740,18,131.0,35,2358.0,4585.0,1,2025-04-25,3585.63,profit
6739,21,45.0,80,945.0,3600.0,1,2025-02-15,3585.0,profit
6738,4,86.0,37,344.0,3182.0,1,2025-01-17,3587.21,profit
6737,4,109.0,59,436.0,6431.0,1,2025-01-22,3586.33,profit
6736,21,119.0,38,2499.0,4522.0,1,2025-05-02,3585.64,profit
6735,24,100.0,22,2400.0,2200.0,1,2025-04-27,3585.37,profit
6734,49,74.0,40,3626.0,2960.0,1,2025-06-26,3586.24,profit
6733,20,97.0,11,1940.0,1067.0,1,2025-04-05,3585.55,profit
6732,21,38.0,43,798.0,1634.0,1,2025-02-08,3587.5,profit
6731,25,25.0,97,625.0,2425.0,1,2025-01-31,3585.12,profit
6730,28,150.0,44,4200.0,6600.0,1,2025-07-24,3585.62,profit
6729,35,122.0,93,4270.0,11346.0,1,2025-07-27,3585.44,profit
6728,36,49.0,100,1764.0,4900.0,1,2025-03-27,3587.08,profit
6727,45,83.0,58,3735.0,4814.0,1,2025-07-01,3586.07,profit
6726,6,139.0,42,834.0,5838.0,1,2025-02-10,3586.96,profit
6725,42,46.0,27,1932.0,1242.0,1,2025-04-05,3586.29,profit
6724,50,134.0,39,6700.0,5226.0,1,2025-11-23,3585.74,profit
6723,5,28.0,85,140.0,2380.0,1,2025-01-07,3584.8,profit
6722,36,96.0,46,3456.0,4416.0,1,2025-06-18,3585.31,profit
6721,44,85.0,48,3740.0,4080.0,1,2025-07-02,3585.83,profit
6720,21,61.0,58,1281.0,3538.0,1,2025-03-04,3585.38,profit
6719,11,55.0,50,605.0,2750.0,1,2025-01-30,3587.33,profit
6718,34,125.0,34,4250.0,4250.0,1,2025-07-26,3585.78,profit
6717,49,132.0,57,6468.0,7524.0,1,2025-11-11,3585.0,profit
6716,30,128.0,38,3840.0,4864.0,1,2025-07-06,3586.45,profit
6715,16,87.0,94,1392.0,8178.0,1,2025-03-09,3586.79,profit
6714,50,116.0,45,5800.0,5220.0,1,2025-10-10,3585.78,profit
6713,14,110.0,42,1540.0,4620.0,1,2025-03-16,3586.16,profit
6712,43,56.0,94,2408.0,5264.0,1,2025-04-28,3586.55,profit
6711,50,92.0,76,4600.0,6992.0,1,2025-08-12,3584.76,profit
6710,13,29.0,25,377.0,725.0,1,2025-01-19,3586.31,profit
6709,48,121.0,97,5808.0,11737.0,1,2025-10-10,3585.84,profit
6708,40,95.0,17,3800.0,1615.0,1,2025-07-04,3585.69,profit
6707,25,112.0,22,2800.0,2464.0,1,2025-05-17,3586.67,profit
6706,30,59.0,28,1770.0,1652.0,1,2025-03-28,3586.79,profit
6705,8,27.0,17,216.0,459.0,1,2025-01-11,3585.47,profit
6704,35,109.0,34,3815.0,3706.0,1,2025-07-05,3585.58,profit
6703,2,71.0,31,142.0,2201.0,1,2025-01-07,3584.88,profit
6702,42,70.0,40,2940.0,2800.0,1,2025-05-24,3586.04,profit
6701,11,33.0,62,363.0,2046.0,1,2025-01-18,3586.48,profit
6700,35,49.0,92,1715.0,4508.0,1,2025-03-25,3585.6,profit
6699,37,74.0,71,2738.0,5254.0,1,2025-05-14,3585.39,profit
6698,11,96.0,16,1056.0,1536.0,1,2025-02-21,3586.41,profit
6697,1,116.0,48,116.0,5568.0,1,2025-01-06,3585.4,profit
6696,36,61.0,75,2196.0,4575.0,1,2025-04-17,3585.2,profit
6695,36,61.0,40,2196.0,2440.0,1,2025-04-17,3585.26,profit
6694,50,139.0,47,6950.0,6533.0,1,2025-12-05,3584.81,profit
6693,22,149.0,93,3278.0,13857.0,1,2025-06-09,3585.13,profit
6692,29,93.0,61,2697.0,5673.0,1,2025-05-12,3585.86,profit
6691,4,16.0,21,64.0,336.0,1,2025-01-04,3586.9,profit
6690,34,108.0,96,3672.0,10368.0,1,2025-06-28,3586.11,profit
6689,0,97.0,87,0.0,8439.0,0,2025-01-01,3586.73,profit
6688,8,71.0,58,568.0,4118.0,1,2025-01-28,3586.4,profit
6687,47,102.0,64,4794.0,6528.0,1,2025-08-22,3586.28,profit
6686,8,101.0,98,808.0,9898.0,1,2025-02-09,3586.41,profit
6685,6,87.0,90,522.0,7830.0,1,2025-01-26,3586.31,profit
6684,36,22.0,63,792.0,1386.0,1,2025-02-08,3585.1,profit
6683,36,105.0,16,3780.0,1680.0,1,2025-07-03,3585.97,profit
6682,26,80.0,69,2080.0,5520.0,1,2025-04-12,3586.59,profit
6681,11,54.0,16,594.0,864.0,1,2025-01-29,3585.19,profit
6680,10,134.0,36,1340.0,4824.0,1,2025-03-07,3585.84,profit
6679,19,53.0,65,1007.0,3445.0,1,2025-02-19,3586.19,profit
6678,33,106.0,61,3498.0,6466.0,1,2025-06-20,3586.36,profit
6677,1,131.0,43,131.0,5633.0,1,2025-01-07,3586.78,profit
6676,6,45.0,59,270.0,2655.0,1,2025-01-14,3585.78,profit
6675,43,145.0,63,6235.0,9135.0,1,2025-10-31,3585.17,profit
6674,36,35.0,15,1260.0,525.0,1,2025-03-03,3586.96,profit
6673,12,139.0,56,1668.0,7784.0,1,2025-03-23,3586.54,profit
6672,24,32.0,28,768.0,896.0,1,2025-02-07,3586.57,profit
6671,18,54.0,18,972.0,972.0,1,2025-02-17,3587.1,profit
6670,34,65.0,91,2210.0,5915.0,1,2025-04-18,3586.29,profit
6669,24,107.0,83,2568.0,8881.0,1,2025-05-05,3585.86,profit
6668,32,82.0,54,2624.0,4428.0,1,2025-05-08,3586.24,profit
6667,34,73.0,94,2482.0,6862.0,1,2025-05-01,3586.5,profit
6666,32,90.0,17,2880.0,1530.0,1,2025-05-21,3586.28,profit
6665,27,143.0,51,3861.0,7293.0,1,2025-07-07,3584.95,profit
6664,34,89.0,11,3026.0,979.0,1,2025-05-28,3585.77,profit
6663,31,104.0,44,3224.0,4576.0,1,2025-06-06,3585.21,profit
6662,33,21.0,40,693.0,840.0,1,2025-02-03,3587.26,profit
6661,4,16.0,67,64.0,1072.0,1,2025-01-04,3586.69,profit
6660,41,143.0,31,5863.0,4433.0,1,2025-10-13,3585.23,profit
6659,38,127.0,54,4826.0,6858.0,1,2025-08-23,3585.57,profit
6658,11,31.0,79,341.0,2449.0,1,2025-01-17,3586.92,profit
6657,4,150.0,66,600.0,9900.0,1,2025-01-30,3587.43,profit
6656,37,128.0,21,4736.0,2688.0,1,2025-08-19,3585.69,profit
6655,13,24.0,14,312.0,336.0,1,2025-01-16,3586.37,profit
6654,27,55.0,55,1485.0,3025.0,1,2025-03-14,3585.93,profit
6653,49,148.0,13,7252.0,1924.0,1,2025-12-19,3585.11,profit
6652,42,134.0,69,5628.0,9246.0,1,2025-10-01,3585.08,profit
6651,45,28.0,11,1260.0,308.0,1,2025-03-03,3585.82,profit
6650,24,125.0,58,3000.0,7250.0,1,2025-05-26,3586.02,profit
6649,15,136.0,73,2040.0,9928.0,1,2025-04-10,3585.64,profit
6648,16,108.0,78,1728.0,8424.0,1,2025-03-26,3585.62,profit
6647,50,85.0,61,4250.0,5185.0,1,2025-07-26,3585.82,profit
6646,49,123.0,88,6027.0,10824.0,1,2025-10-21,3585.4,profit
6645,3,94.0,73,282.0,6862.0,1,2025-01-14,3586.63,profit
6644,12,87.0,89,1044.0,7743.0,1,2025-02-20,3585.67,profit
6643,43,78.0,17,3354.0,1326.0,1,2025-06-13,3586.55,profit
6642,37,118.0,50,4366.0,5900.0,1,2025-08-01,3586.25,profit
6641,15,90.0,76,1350.0,6840.0,1,2025-03-07,3585.13,profit
6640,45,46.0,59,2070.0,2714.0,1,2025-04-11,3586.3,profit
6639,42,19.0,22,798.0,418.0,1,2025-02-08,3586.44,profit
6638,19,117.0,53,2223.0,6201.0,1,2025-04-19,3585.61,profit
6637,50,135.0,76,6750.0,10260.0,1,2025-11-25,3585.22,profit
6636,46,127.0,19,5842.0,2413.0,1,2025-10-12,3585.3,profit
6635,25,146.0,23,3650.0,3358.0,1,2025-06-27,3584.89,profit
6634,32,64.0,36,2048.0,2304.0,1,2025-04-10,3586.74,profit
6633,31,97.0,14,3007.0,1358.0,1,2025-05-27,3586.06,profit
6632,30,122.0,34,3660.0,4148.0,1,2025-06-28,3585.64,profit
6631,19,69.0,83,1311.0,5727.0,1,2025-03-05,3586.5,profit
6630,16,87.0,18,1392.0,1566.0,1,2025-03-09,3587.32,profit
6629,3,72.0,37,216.0,2664.0,1,2025-01-11,3586.03,profit
6628,50,149.0,70,7450.0,10430.0,1,2025-12-29,3585.14,profit
6627,20,48.0,82,960.0,3936.0,1,2025-02-16,3585.82,profit
6626,47,78.0,79,3666.0,6162.0,1,2025-06-28,3585.83,profit
6625,1,83.0,27,83.0,2241.0,1,2025-01-05,3585.62,profit
6624,40,138.0,83,5520.0,11454.0,1,2025-09-26,3585.45,profit
6623,36,47.0,83,1692.0,3901.0,1,2025-03-24,3587.29,profit
6622,40,85.0,18,3400.0,1530.0,1,2025-06-15,3585.53,profit
6621,41,91.0,97,3731.0,8827.0,1,2025-07-01,3586.31,profit
6620,3,123.0,27,369.0,3321.0,1,2025-01-18,3586.82,profit
6619,43,29.0,67,1247.0,1943.0,1,2025-03-02,3586.16,profit
6618,36,126.0,18,4536.0,2268.0,1,2025-08-09,3585.29,profit
6617,15,143.0,57,2145.0,8151.0,1,2025-04-15,3586.08,profit
6616,3,92.0,36,276.0,3312.0,1,2025-01-14,3586.5,profit
6615,1,24.0,41,24.0,984.0,1,2025-01-02,3586.07,profit
6614,3,124.0,45,372.0,5580.0,1,2025-01-19,3585.48,profit
6613,0,23.0,57,0.0,1311.0,0,2025-01-01,3584.75,profit
6612,21,62.0,20,1302.0,1240.0,1,2025-03-05,3586.34,profit
6611,12,139.0,11,1668.0,1529.0,1,2025-03-23,3586.87,profit
6610,44,86.0,99,3784.0,8514.0,1,2025-07-04,3585.84,profit
6609,20,41.0,40,820.0,1640.0,1,2025-02-09,3586.82,profit
6608,27,120.0,12,3240.0,1440.0,1,2025-06-07,3586.17,profit
6607,25,133.0,22,3325.0,2926.0,1,2025-06-11,3586.36,profit
6606,2,37.0,63,74.0,2331.0,1,2025-01-04,3586.06,profit
6605,23,15.0,65,345.0,975.0,1,2025-01-17,3585.99,profit
6604,50,51.0,58,2550.0,2958.0,1,2025-05-05,3586.34,profit
6603,33,41.0,38,1353.0,1558.0,1,2025-03-07,3585.67,profit
6602,4,124.0,79,496.0,9796.0,1,2025-01-25,3587.43,profit
6601,19,99.0,60,1881.0,5940.0,1,2025-04-02,3586.59,profit
6600,47,103.0,30,4841.0,3090.0,1,2025-08-24,3585.88,profit
6599,18,141.0,93,2538.0,13113.0,1,2025-05-04,3584.81,profit
6598,8,145.0,73,1160.0,10585.0,1,2025-02-26,3586.68,profit
6597,47,45.0,64,2115.0,2880.0,1,2025-04-13,3586.02,profit
6596,15,25.0,38,375.0,950.0,1,2025-01-19,3585.81,profit
6595,25,109.0,80,2725.0,8720.0,1,2025-05-13,3586.03,profit
6594,25,131.0,23,3275.0,3013.0,1,2025-06-09,3586.65,profit
6593,13,66.0,29,858.0,1914.0,1,2025-02-11,3586.83,profit
6592,32,96.0,13,3072.0,1248.0,1,2025-05-30,3585.92,profit
6591,39,57.0,32,2223.0,1824.0,1,2025-04-19,3585.31,profit
6590,20,54.0,20,1080.0,1080.0,1,2025-02-22,3587.04,profit
6589,10,89.0,97,890.0,8633.0,1,2025-02-13,3587.39,profit
6588,47,98.0,25,4606.0,2450.0,1,2025-08-13,3586.03,profit
6587,4,125.0,68,500.0,8500.0,1,2025-01-25,3585.5,profit
6586,10,80.0,24,800.0,1920.0,1,2025-02-08,3585.46,profit
6585,3,24.0,49,72.0,1176.0,1,2025-01-04,3586.51,profit
6584,13,145.0,56,1885.0,8120.0,1,2025-04-02,3584.59,profit
6583,49,85.0,80,4165.0,6800.0,1,2025-07-22,3586.49,profit
6582,26,16.0,29,416.0,464.0,1,2025-01-21,3587.37,profit
6581,20,41.0,70,820.0,2870.0,1,2025-02-09,3585.7,profit
6580,2,116.0,20,232.0,2320.0,1,2025-01-12,3585.96,profit
6579,12,56.0,35,672.0,1960.0,1,2025-02-02,3586.51,profit
6578,24,53.0,36,1272.0,1908.0,1,2025-03-03,3585.2,profit
6577,50,148.0,41,7400.0,6068.0,1,2025-12-27,3585.1,profit
6576,32,41.0,80,1312.0,3280.0,1,2025-03-05,3586.27,profit
6575,37,144.0,62,5328.0,8928.0,1,2025-09-17,3585.75,profit
6574,15,114.0,90,1710.0,10260.0,1,2025-03-25,3586.51,profit
6573,23,110.0,98,2530.0,10780.0,1,2025-05-04,3585.81,profit
6572,8,121.0,66,968.0,7986.0,1,2025-02-17,3585.44,profit
6571,42,22.0,93,924.0,2046.0,1,2025-02-14,3586.61,profit
6570,23,133.0,82,3059.0,10906.0,1,2025-05-29,3584.99,profit
6569,21,136.0,95,2856.0,12920.0,1,2025-05-19,3585.87,profit
6568,9,35.0,37,315.0,1295.0,1,2025-01-16,3587.06,profit
6567,27,134.0,55,3618.0,7370.0,1,2025-06-26,3585.83,profit
6566,36,76.0,70,2736.0,5320.0,1,2025-05-14,3586.59,profit
6565,49,82.0,84,4018.0,6888.0,1,2025-07-15,3586.52,profit
6564,33,78.0,80,2574.0,6240.0,1,2025-05-06,3586.9,profit
6563,9,44.0,24,396.0,1056.0,1,2025-01-20,3586.32,profit
6562,47,93.0,26,4371.0,2418.0,1,2025-08-01,3585.67,profit
6561,42,30.0,30,1260.0,900.0,1,2025-03-03,3585.39,profit
6560,28,139.0,58,3892.0,8062.0,1,2025-07-09,3586.26,profit
6559,10,139.0,63,1390.0,8757.0,1,2025-03-09,3587.04,profit
6558,16,64.0,30,1024.0,1920.0,1,2025-02-19,3587.21,profit
6557,2,27.0,39,54.0,1053.0,1,2025-01-03,3585.79,profit
6556,44,124.0,71,5456.0,8804.0,1,2025-09-23,3586.06,profit
6555,1,115.0,50,115.0,5750.0,1,2025-01-06,3585.74,profit
6554,29,128.0,14,3712.0,1792.0,1,2025-06-30,3585.44,profit
6553,45,78.0,28,3510.0,2184.0,1,2025-06-20,3585.39,profit
6552,33,61.0,94,2013.0,5734.0,1,2025-04-08,3586.29,profit
6551,45,25.0,40,1125.0,1000.0,1,2025-02-24,3587.37,profit
6550,11,35.0,52,385.0,1820.0,1,2025-01-19,3586.74,profit
6549,0,133.0,59,0.0,7847.0,0,2025-01-01,3586.1,profit
6548,27,114.0,68,3078.0,7752.0,1,2025-05-30,3586.45,profit
6547,10,15.0,99,150.0,1485.0,1,2025-01-08,3585.78,profit
6546,45,25.0,42,1125.0,1050.0,1,2025-02-24,3586.12,profit
6545,46,50.0,55,2300.0,2750.0,1,2025-04-22,3585.87,profit
6544,32,67.0,21,2144.0,1407.0,1,2025-04-15,3586.43,profit
6543,26,31.0,91,806.0,2821.0,1,2025-02-09,3586.78,profit
6542,36,75.0,40,2700.0,3000.0,1,2025-05-12,3585.98,profit
6541,6,23.0,84,138.0,1932.0,1,2025-01-07,3585.03,profit
6540,23,34.0,28,782.0,952.0,1,2025-02-08,3584.89,profit
6539,32,135.0,58,4320.0,7830.0,1,2025-07-30,3585.53,profit
6538,43,121.0,57,5203.0,6897.0,1,2025-09-11,3585.52,profit
6537,6,53.0,91,318.0,4823.0,1,2025-01-16,3586.0,profit
6536,5,77.0,22,385.0,1694.0,1,2025-01-19,3585.7,profit
6535,49,38.0,79,1862.0,3002.0,1,2025-04-01,3586.31,profit
6534,37,50.0,63,1850.0,3150.0,1,2025-04-01,3586.3,profit
6533,37,23.0,46,851.0,1058.0,1,2025-02-11,3586.82,profit
6532,12,19.0,23,228.0,437.0,1,2025-01-12,3585.3,profit
6531,43,64.0,29,2752.0,1856.0,1,2025-05-14,3585.46,profit
6530,40,78.0,23,3120.0,1794.0,1,2025-06-01,3586.49,profit
6529,33,73.0,43,2409.0,3139.0,1,2025-04-28,3586.42,profit
6528,10,69.0,32,690.0,2208.0,1,2025-02-03,3586.96,profit
6527,6,98.0,48,588.0,4704.0,1,2025-01-29,3587.12,profit
6526,10,118.0,93,1180.0,10974.0,1,2025-02-27,3585.29,profit
6525,48,59.0,22,2832.0,1298.0,1,2025-05-18,3585.13,profit
6524,47,42.0,57,1974.0,2394.0,1,2025-04-07,3586.58,profit
6523,47,132.0,85,6204.0,11220.0,1,2025-10-29,3585.47,profit
6522,20,117.0,20,2340.0,2340.0,1,2025-04-24,3586.24,profit
6521,20,71.0,54,1420.0,3834.0,1,2025-03-11,3586.63,profit
6520,19,98.0,69,1862.0,6762.0,1,2025-04-01,3586.84,profit
6519,45,71.0,28,3195.0,1988.0,1,2025-06-05,3585.85,profit
6518,33,33.0,54,1089.0,1782.0,1,2025-02-22,3584.83,profit
6517,20,117.0,69,2340.0,8073.0,1,2025-04-24,3586.23,profit
6516,46,25.0,79,1150.0,1975.0,1,2025-02-25,3587.32,profit
6515,50,16.0,47,800.0,752.0,1,2025-02-08,3586.24,profit
6514,50,27.0,52,1350.0,1404.0,1,2025-03-07,3585.58,profit
6513,7,124.0,67,868.0,8308.0,1,2025-02-12,3586.03,profit
6512,29,73.0,34,2117.0,2482.0,1,2025-04-14,3586.1,profit
6511,1,74.0,32,74.0,2368.0,1,2025-01-04,3586.81,profit
6510,19,89.0,85,1691.0,7565.0,1,2025-03-24,3586.07,profit
6509,44,144.0,96,6336.0,13824.0,1,2025-11-05,3585.27,profit
6508,2,106.0,99,212.0,10494.0,1,2025-01-11,3586.92,profit
6507,26,55.0,31,1430.0,1705.0,1,2025-03-11,3586.06,profit
6506,27,93.0,61,2511.0,5673.0,1,2025-05-03,3586.6,profit
6505,32,115.0,62,3680.0,7130.0,1,2025-06-29,3586.4,profit
6504,11,132.0,80,1452.0,10560.0,1,2025-03-12,3585.93,profit
6503,7,62.0,32,434.0,1984.0,1,2025-01-22,3585.42,profit
6502,24,74.0,50,1776.0,3700.0,1,2025-03-28,3587.24,profit
6501,0,135.0,57,0.0,7695.0,0,2025-01-01,3585.42,profit
6500,33,149.0,91,4917.0,13559.0,1,2025-08-28,3585.29,profit
6499,12,61.0,69,732.0,4209.0,1,2025-02-05,3585.18,profit
6498,36,34.0,19,1224.0,646.0,1,2025-03-01,3585.61,profit
6497,16,93.0,16,1488.0,1488.0,1,2025-03-14,3585.88,profit
6496,8,122.0,65,976.0,7930.0,1,2025-02-17,3586.06,profit
6495,45,16.0,39,720.0,624.0,1,2025-02-05,3586.66,profit
6494,1,118.0,59,118.0,6962.0,1,2025-01-06,3586.64,profit
6493,21,139.0,88,2919.0,12232.0,1,2025-05-23,3585.57,profit
6492,27,84.0,13,2268.0,1092.0,1,2025-04-21,3586.6,profit
6491,10,59.0,90,590.0,5310.0,1,2025-01-29,3587.6,profit
6490,4,103.0,71,412.0,7313.0,1,2025-01-21,3586.77,profit
6489,22,33.0,98,726.0,3234.0,1,2025-02-05,3587.4,profit
6488,24,30.0,91,720.0,2730.0,1,2025-02-05,3586.41,profit
6487,19,102.0,64,1938.0,6528.0,1,2025-04-05,3586.69,profit
6486,25,37.0,20,925.0,740.0,1,2025-02-15,3585.6,profit
6485,15,89.0,14,1335.0,1246.0,1,2025-03-06,3586.16,profit
6484,43,125.0,24,5375.0,3000.0,1,2025-09-19,3585.22,profit
6483,45,58.0,76,2610.0,4408.0,1,2025-05-08,3586.14,profit
6482,12,114.0,29,1368.0,3306.0,1,2025-03-08,3587.01,profit
6481,24,87.0,31,2088.0,2697.0,1,2025-04-12,3586.62,profit
6480,36,110.0,91,3960.0,10010.0,1,2025-07-12,3586.6,profit
6479,38,64.0,44,2432.0,2816.0,1,2025-04-29,3586.63,profit
6478,21,89.0,59,1869.0,5251.0,1,2025-04-01,3587.35,profit
6477,46,129.0,67,5934.0,8643.0,1,2025-10-16,3585.55,profit
6476,3,132.0,67,396.0,8844.0,1,2025-01-20,3585.04,profit
6475,32,99.0,47,3168.0,4653.0,1,2025-06-04,3585.68,profit
6474,18,117.0,90,2106.0,10530.0,1,2025-04-13,3586.9,profit
6473,26,86.0,29,2236.0,2494.0,1,2025-04-19,3586.56,profit
6472,41,115.0,21,4715.0,2415.0,1,2025-08-18,3585.96,profit
6471,22,21.0,50,462.0,1050.0,1,2025-01-23,3586.08,profit
6470,7,82.0,93,574.0,7626.0,1,2025-01-28,3586.36,profit
6469,32,44.0,74,1408.0,3256.0,1,2025-03-10,3586.23,profit
6468,18,126.0,85,2268.0,10710.0,1,2025-04-21,3586.17,profit
6467,23,62.0,80,1426.0,4960.0,1,2025-03-11,3585.19,profit
6466,40,123.0,71,4920.0,8733.0,1,2025-08-28,3586.02,profit
6465,16,43.0,84,688.0,3612.0,1,2025-02-03,3586.11,profit
6464,26,48.0,97,1248.0,4656.0,1,2025-03-02,3587.01,profit
6463,46,87.0,11,4002.0,957.0,1,2025-07-14,3585.43,profit
6462,17,67.0,28,1139.0,1876.0,1,2025-02-25,3585.62,profit
6461,9,42.0,29,378.0,1218.0,1,2025-01-19,3586.12,profit
6460,4,61.0,30,244.0,1830.0,1,2025-01-12,3586.85,profit
6459,22,65.0,16,1430.0,1040.0,1,2025-03-11,3586.79,profit
6458,49,78.0,31,3822.0,2418.0,1,2025-07-06,3585.02,profit
6457,28,144.0,78,4032.0,11232.0,1,2025-07-16,3585.99,profit
6456,22,68.0,92,1496.0,6256.0,1,2025-03-14,3587.21,profit
6455,44,122.0,97,5368.0,11834.0,1,2025-09-19,3584.87,profit
6454,24,87.0,44,2088.0,3828.0,1,2025-04-12,3586.01,profit
6453,3,33.0,59,99.0,1947.0,1,2025-01-05,3586.43,profit
6452,37,60.0,37,2220.0,2220.0,1,2025-04-19,3585.1,profit
6451,14,88.0,93,1232.0,8184.0,1,2025-03-01,3587.42,profit
6450,2,69.0,44,138.0,3036.0,1,2025-01-07,3585.83,profit
6449,45,34.0,39,1530.0,1326.0,1,2025-03-16,3584.88,profit
6448,37,17.0,19,629.0,323.0,1,2025-01-31,3586.77,profit
6447,35,65.0,29,2275.0,1885.0,1,2025-04-21,3586.31,profit
6446,15,101.0,97,1515.0,9797.0,1,2025-03-15,3586.76,profit
6445,34,18.0,46,612.0,828.0,1,2025-01-30,3586.7,profit
6444,27,133.0,93,3591.0,12369.0,1,2025-06-24,3585.37,profit
6443,20,46.0,39,920.0,1794.0,1,2025-02-14,3586.94,profit
6442,47,25.0,83,1175.0,2075.0,1,2025-02-27,3587.45,profit
6441,1,42.0,85,42.0,3570.0,1,2025-01-03,3586.16,profit
6440,37,33.0,61,1221.0,2013.0,1,2025-03-01,3587.22,profit
6439,33,73.0,23,2409.0,1679.0,1,2025-04-28,3585.77,profit
6438,44,60.0,28,2640.0,1680.0,1,2025-05-09,3586.91,profit
6437,50,56.0,36,2800.0,2016.0,1,2025-05-17,3586.67,profit
6436,40,28.0,52,1120.0,1456.0,1,2025-02-24,3586.91,profit
6435,37,117.0,68,4329.0,7956.0,1,2025-07-30,3585.28,profit
6434,48,85.0,81,4080.0,6885.0,1,2025-07-18,3586.47,profit
6433,1,108.0,68,108.0,7344.0,1,2025-01-06,3586.46,profit
6432,43,31.0,47,1333.0,1457.0,1,2025-03-06,3586.67,profit
6431,3,34.0,34,102.0,1156.0,1,2025-01-05,3585.58,profit
6430,17,102.0,29,1734.0,2958.0,1,2025-03-26,3587.35,profit
6429,45,56.0,100,2520.0,5600.0,1,2025-05-03,3585.65,profit
6428,29,63.0,38,1827.0,2394.0,1,2025-03-30,3585.64,profit
6427,39,128.0,31,4992.0,3968.0,1,2025-08-31,3585.42,profit
6426,26,130.0,11,3380.0,1430.0,1,2025-06-14,3584.54,profit
6425,1,95.0,56,95.0,5320.0,1,2025-01-05,3586.75,profit
6424,4,99.0,33,396.0,3267.0,1,2025-01-20,3587.11,profit
6423,22,74.0,97,1628.0,7178.0,1,2025-03-21,3585.52,profit
6422,31,105.0,60,3255.0,6300.0,1,2025-06-08,3586.7,profit
6421,37,47.0,92,1739.0,4324.0,1,2025-03-26,3585.72,profit
6420,16,36.0,26,576.0,936.0,1,2025-01-29,3587.42,profit
6419,8,90.0,61,720.0,5490.0,1,2025-02-05,3585.76,profit
6418,44,127.0,79,5588.0,10033.0,1,2025-09-29,3585.39,profit
6417,47,20.0,54,940.0,1080.0,1,2025-02-15,3586.77,profit
6416,20,57.0,39,1140.0,2223.0,1,2025-02-25,3587.62,profit
6415,30,45.0,28,1350.0,1260.0,1,2025-03-07,3586.37,profit
6414,40,16.0,64,640.0,1024.0,1,2025-02-01,3586.17,profit
6413,12,55.0,60,660.0,3300.0,1,2025-02-02,3586.52,profit
6412,38,33.0,19,1254.0,627.0,1,2025-03-03,3585.45,profit
6411,9,104.0,58,936.0,6032.0,1,2025-02-15,3587.6,profit
6410,48,69.0,61,3312.0,4209.0,1,2025-06-11,3585.89,profit
6409,24,85.0,28,2040.0,2380.0,1,2025-04-10,3585.95,profit
6408,11,84.0,42,924.0,3528.0,1,2025-02-14,3585.24,profit
6407,6,86.0,22,516.0,1892.0,1,2025-01-26,3586.37,profit
6406,29,145.0,15,4205.0,2175.0,1,2025-07-24,3585.68,profit
6405,6,94.0,41,564.0,3854.0,1,2025-01-28,3586.69,profit
6404,26,45.0,79,1170.0,3555.0,1,2025-02-26,3585.33,profit
6403,5,41.0,45,205.0,1845.0,1,2025-01-10,3586.31,profit
6402,13,139.0,15,1807.0,2085.0,1,2025-03-29,3585.28,profit
