item_id,purchase_count,price,stocks,sales,stock_value,profit_status,date,predicted_sales,predicted_profit
item_1973,32,20.0,83,640.0,1660.0,1,2025-02-01,3585.35,profit
item_1940,43,15.0,54,645.0,810.0,1,2025-02-01,3587.14,profit
item_1928,24,27.0,69,648.0,1863.0,1,2025-02-01,3586.71,profit
item_1954,40,16.0,49,640.0,784.0,1,2025-02-01,3586.85,profit
item_1951,17,38.0,77,646.0,2926.0,1,2025-02-01,3585.78,profit
item_1941,27,24.0,64,648.0,1536.0,1,2025-02-01,3587.46,profit
item_1967,27,24.0,34,648.0,816.0,1,2025-02-01,3586.91,profit
item_1966,24,27.0,28,648.0,756.0,1,2025-02-01,3586.8,profit
item_1927,17,38.0,56,646.0,2128.0,1,2025-02-01,3586.8,profit
item_1939,22,29.0,89,638.0,2581.0,1,2025-02-01,3586.07,profit
item_1925,25,26.0,78,650.0,2028.0,1,2025-02-01,3587.39,profit
item_1938,8,80.0,51,640.0,4080.0,1,2025-02-01,3586.08,profit
item_1931,12,54.0,58,648.0,3132.0,1,2025-02-01,3585.68,profit
item_1949,6,109.0,72,654.0,7848.0,1,2025-02-01,3585.65,profit
item_1958,38,17.0,82,646.0,1394.0,1,2025-02-01,3587.42,profit
item_1935,26,25.0,61,650.0,1525.0,1,2025-02-01,3586.77,profit
item_1970,21,31.0,84,651.0,2604.0,1,2025-02-01,3586.55,profit
item_1921,11,58.0,78,638.0,4524.0,1,2025-02-01,3585.96,profit
item_1932,27,24.0,15,648.0,360.0,1,2025-02-01,3586.51,profit
item_1933,40,16.0,76,640.0,1216.0,1,2025-02-01,3587.02,profit
item_1971,28,23.0,44,644.0,1012.0,1,2025-02-01,3586.93,profit
item_1963,34,19.0,31,646.0,589.0,1,2025-02-01,3587.11,profit
item_1934,19,34.0,33,646.0,1122.0,1,2025-02-01,3587.7,profit
item_1955,6,107.0,81,642.0,8667.0,1,2025-02-01,3587.61,profit
item_1948,7,91.0,38,637.0,3458.0,1,2025-02-01,3585.43,profit
item_2018,39,17.0,11,663.0,187.0,1,2025-02-02,3586.43,profit
item_1987,15,44.0,63,660.0,2772.0,1,2025-02-02,3586.16,profit
item_1977,22,30.0,73,660.0,2190.0,1,2025-02-02,3586.66,profit
item_1976,22,30.0,12,660.0,360.0,1,2025-02-02,3587.69,profit
item_2002,39,17.0,20,663.0,340.0,1,2025-02-02,3584.92,profit
item_2001,5,135.0,83,675.0,11205.0,1,2025-02-02,3586.53,profit
item_2028,24,28.0,76,672.0,2128.0,1,2025-02-02,3586.42,profit
item_2023,20,33.0,20,660.0,660.0,1,2025-02-02,3586.67,profit
item_1996,30,22.0,79,660.0,1738.0,1,2025-02-02,3585.41,profit
item_2032,14,48.0,94,672.0,4512.0,1,2025-02-02,3586.12,profit
item_2019,10,67.0,81,670.0,5427.0,1,2025-02-02,3587.29,profit
item_1981,22,30.0,91,660.0,2730.0,1,2025-02-02,3587.03,profit
item_1994,12,56.0,35,672.0,1960.0,1,2025-02-02,3586.51,profit
item_1978,9,74.0,42,666.0,3108.0,1,2025-02-02,3587.05,profit
item_2035,10,66.0,10,660.0,660.0,1,2025-02-02,3586.25,profit
item_2013,10,66.0,84,660.0,5544.0,1,2025-02-02,3585.44,profit
item_2036,32,21.0,83,672.0,1743.0,1,2025-02-02,3586.31,profit
item_2025,12,56.0,85,672.0,4760.0,1,2025-02-02,3587.65,profit
item_1985,25,27.0,48,675.0,1296.0,1,2025-02-02,3586.71,profit
item_2033,7,96.0,59,672.0,5664.0,1,2025-02-02,3586.64,profit
item_2007,21,32.0,47,672.0,1504.0,1,2025-02-02,3585.52,profit
item_2024,45,15.0,55,675.0,825.0,1,2025-02-02,3586.68,profit
item_1991,15,44.0,87,660.0,3828.0,1,2025-02-02,3585.64,profit
item_2010,17,39.0,89,663.0,3471.0,1,2025-02-02,3585.96,profit
item_1979,5,134.0,77,670.0,10318.0,1,2025-02-02,3586.09,profit
item_2021,29,23.0,59,667.0,1357.0,1,2025-02-02,3587.66,profit
item_2027,12,55.0,60,660.0,3300.0,1,2025-02-02,3586.52,profit
item_1988,16,42.0,74,672.0,3108.0,1,2025-02-02,3586.6,profit
item_2012,6,113.0,18,678.0,2034.0,1,2025-02-02,3586.81,profit
item_2020,44,15.0,99,660.0,1485.0,1,2025-02-02,3586.29,profit
item_2034,12,56.0,13,672.0,728.0,1,2025-02-02,3585.61,profit
item_2011,18,37.0,86,666.0,3182.0,1,2025-02-02,3586.96,profit
item_2030,27,25.0,51,675.0,1275.0,1,2025-02-02,3586.67,profit
item_1995,5,133.0,21,665.0,2793.0,1,2025-02-02,3586.36,profit
item_2029,16,42.0,67,672.0,2814.0,1,2025-02-02,3587.1,profit
item_2009,7,94.0,45,658.0,4230.0,1,2025-02-02,3586.75,profit
item_1986,9,74.0,68,666.0,5032.0,1,2025-02-02,3587.14,profit
item_1984,18,37.0,28,666.0,1036.0,1,2025-02-02,3586.07,profit
item_2038,20,33.0,71,660.0,2343.0,1,2025-02-02,3585.65,profit
item_1997,19,35.0,15,665.0,525.0,1,2025-02-02,3587.45,profit
item_1990,8,83.0,66,664.0,5478.0,1,2025-02-02,3584.86,profit
item_1983,12,56.0,18,672.0,1008.0,1,2025-02-02,3585.15,profit
item_2005,45,15.0,46,675.0,690.0,1,2025-02-02,3585.32,profit
item_2016,42,16.0,12,672.0,192.0,1,2025-02-02,3586.09,profit
item_2003,28,24.0,18,672.0,432.0,1,2025-02-02,3587.08,profit
item_1982,6,111.0,98,666.0,10878.0,1,2025-02-02,3586.94,profit
item_2008,19,35.0,15,665.0,525.0,1,2025-02-02,3586.88,profit
item_1980,30,22.0,50,660.0,1100.0,1,2025-02-02,3585.02,profit
item_2017,13,51.0,44,663.0,2244.0,1,2025-02-02,3587.06,profit
item_2031,10,67.0,39,670.0,2613.0,1,2025-02-02,3587.04,profit
item_2026,17,39.0,36,663.0,1404.0,1,2025-02-02,3586.41,profit
item_1989,5,132.0,80,660.0,10560.0,1,2025-02-02,3586.6,profit
item_1998,15,44.0,37,660.0,1628.0,1,2025-02-02,3586.69,profit
item_2014,5,132.0,63,660.0,8316.0,1,2025-02-02,3586.3,profit
item_2015,10,66.0,98,660.0,6468.0,1,2025-02-02,3585.06,profit
item_2000,11,60.0,90,660.0,5400.0,1,2025-02-02,3587.12,profit
item_1993,22,30.0,12,660.0,360.0,1,2025-02-02,3586.36,profit
item_1999,26,26.0,20,676.0,520.0,1,2025-02-02,3586.75,profit
item_2006,6,111.0,50,666.0,5550.0,1,2025-02-02,3587.57,profit
item_2037,7,95.0,95,665.0,9025.0,1,2025-02-02,3587.6,profit
item_2004,5,134.0,44,670.0,5896.0,1,2025-02-02,3586.93,profit
item_1992,14,47.0,95,658.0,4465.0,1,2025-02-02,3586.44,profit
item_2022,25,27.0,31,675.0,837.0,1,2025-02-02,3586.88,profit
item_2101,7,97.0,34,679.0,3298.0,1,2025-02-03,3585.63,profit
item_2090,11,62.0,85,682.0,5270.0,1,2025-02-03,3586.9,profit
item_2085,7,99.0,66,693.0,6534.0,1,2025-02-03,3586.49,profit
item_2064,20,34.0,11,680.0,374.0,1,2025-02-03,3585.52,profit
item_2043,14,49.0,86,686.0,4214.0,1,2025-02-03,3587.55,profit
item_2044,23,30.0,78,690.0,2340.0,1,2025-02-03,3586.49,profit
item_2103,10,69.0,13,690.0,897.0,1,2025-02-03,3587.57,profit
item_2105,13,53.0,25,689.0,1325.0,1,2025-02-03,3585.51,profit
item_2039,41,17.0,52,697.0,884.0,1,2025-02-03,3586.76,profit
item_2110,19,36.0,88,684.0,3168.0,1,2025-02-03,3586.53,profit
item_2093,17,40.0,12,680.0,480.0,1,2025-02-03,3586.8,profit
item_2060,6,114.0,87,684.0,9918.0,1,2025-02-03,3585.01,profit
item_2111,21,33.0,93,693.0,3069.0,1,2025-02-03,3587.01,profit
item_2042,36,19.0,85,684.0,1615.0,1,2025-02-03,3585.78,profit
item_2115,10,69.0,32,690.0,2208.0,1,2025-02-03,3586.96,profit
item_2072,17,41.0,55,697.0,2255.0,1,2025-02-03,3586.81,profit
item_2095,36,19.0,70,684.0,1330.0,1,2025-02-03,3587.55,profit
item_2062,16,43.0,84,688.0,3612.0,1,2025-02-03,3586.11,profit
item_2091,17,41.0,59,697.0,2419.0,1,2025-02-03,3586.23,profit
item_2087,11,63.0,70,693.0,4410.0,1,2025-02-03,3587.42,profit
item_2059,5,139.0,46,695.0,6394.0,1,2025-02-03,3585.88,profit
item_2040,36,19.0,79,684.0,1501.0,1,2025-02-03,3587.33,profit
item_2080,29,24.0,45,696.0,1080.0,1,2025-02-03,3586.63,profit
item_2051,6,115.0,32,690.0,3680.0,1,2025-02-03,3587.16,profit
item_2057,8,85.0,30,680.0,2550.0,1,2025-02-03,3587.13,profit
item_2113,33,21.0,100,693.0,2100.0,1,2025-02-03,3585.88,profit
item_2052,7,98.0,58,686.0,5684.0,1,2025-02-03,3585.31,profit
item_2108,20,34.0,48,680.0,1632.0,1,2025-02-03,3586.4,profit
item_2041,8,86.0,21,688.0,1806.0,1,2025-02-03,3587.35,profit
item_2117,7,99.0,80,693.0,7920.0,1,2025-02-03,3586.96,profit
item_2116,23,30.0,32,690.0,960.0,1,2025-02-03,3586.07,profit
item_2054,43,16.0,97,688.0,1552.0,1,2025-02-03,3585.41,profit
item_2118,17,40.0,23,680.0,920.0,1,2025-02-03,3585.73,profit
item_2067,31,22.0,10,682.0,220.0,1,2025-02-03,3586.55,profit
item_2063,7,98.0,53,686.0,5194.0,1,2025-02-03,3586.56,profit
item_2066,17,40.0,71,680.0,2840.0,1,2025-02-03,3584.88,profit
item_2089,23,30.0,61,690.0,1830.0,1,2025-02-03,3587.54,profit
item_2047,8,85.0,73,680.0,6205.0,1,2025-02-03,3585.95,profit
item_2097,8,85.0,78,680.0,6630.0,1,2025-02-03,3585.7,profit
item_2082,6,114.0,70,684.0,7980.0,1,2025-02-03,3586.73,profit
item_2055,11,62.0,59,682.0,3658.0,1,2025-02-03,3587.62,profit
item_2049,43,16.0,88,688.0,1408.0,1,2025-02-03,3586.77,profit
item_2073,33,21.0,94,693.0,1974.0,1,2025-02-03,3586.71,profit
item_2112,9,76.0,81,684.0,6156.0,1,2025-02-03,3586.97,profit
item_2075,5,137.0,68,685.0,9316.0,1,2025-02-03,3584.67,profit
item_2046,10,69.0,44,690.0,3036.0,1,2025-02-03,3587.32,profit
item_2061,12,57.0,47,684.0,2679.0,1,2025-02-03,3585.2,profit
item_2096,7,98.0,26,686.0,2548.0,1,2025-02-03,3587.42,profit
item_2088,46,15.0,56,690.0,840.0,1,2025-02-03,3586.27,profit
item_2109,12,57.0,55,684.0,3135.0,1,2025-02-03,3587.04,profit
item_2078,30,23.0,54,690.0,1242.0,1,2025-02-03,3585.24,profit
item_2098,43,16.0,88,688.0,1408.0,1,2025-02-03,3585.98,profit
item_2084,16,43.0,35,688.0,1505.0,1,2025-02-03,3586.93,profit
item_2107,10,68.0,32,680.0,2176.0,1,2025-02-03,3586.0,profit
item_2074,5,138.0,97,690.0,13386.0,1,2025-02-03,3587.46,profit
item_2083,22,31.0,74,682.0,2294.0,1,2025-02-03,3585.42,profit
item_2106,8,86.0,12,688.0,1032.0,1,2025-02-03,3586.34,profit
item_2070,6,115.0,40,690.0,4600.0,1,2025-02-03,3587.39,profit
item_2077,6,115.0,45,690.0,5175.0,1,2025-02-03,3586.71,profit
item_2100,7,98.0,58,686.0,5684.0,1,2025-02-03,3585.74,profit
item_2119,20,34.0,81,680.0,2754.0,1,2025-02-03,3586.58,profit
item_2076,23,30.0,74,690.0,2220.0,1,2025-02-03,3584.66,profit
item_2104,6,115.0,80,690.0,9200.0,1,2025-02-03,3586.24,profit
item_2071,17,41.0,70,697.0,2870.0,1,2025-02-03,3585.48,profit
item_2056,31,22.0,69,682.0,1518.0,1,2025-02-03,3586.03,profit
item_2069,33,21.0,67,693.0,1407.0,1,2025-02-03,3586.51,profit
item_2048,18,38.0,94,684.0,3572.0,1,2025-02-03,3585.81,profit
item_2092,19,36.0,83,684.0,2988.0,1,2025-02-03,3586.58,profit
item_2068,13,53.0,54,689.0,2862.0,1,2025-02-03,3586.84,profit
item_2094,36,19.0,66,684.0,1254.0,1,2025-02-03,3586.49,profit
item_2114,33,21.0,40,693.0,840.0,1,2025-02-03,3587.26,profit
item_2086,43,16.0,41,688.0,656.0,1,2025-02-03,3585.69,profit
item_2099,8,85.0,56,680.0,4760.0,1,2025-02-03,3587.63,profit
item_2050,41,17.0,53,697.0,901.0,1,2025-02-03,3587.46,profit
item_2079,18,38.0,40,684.0,1520.0,1,2025-02-03,3587.09,profit
item_2058,8,85.0,74,680.0,6290.0,1,2025-02-03,3585.8,profit
item_2102,46,15.0,34,690.0,510.0,1,2025-02-03,3585.73,profit
item_2045,38,18.0,85,684.0,1530.0,1,2025-02-03,3586.88,profit
item_2081,16,43.0,61,688.0,2623.0,1,2025-02-03,3587.15,profit
item_2065,5,139.0,100,695.0,13900.0,1,2025-02-03,3586.64,profit
item_2053,6,114.0,52,684.0,5928.0,1,2025-02-03,3585.65,profit
item_2166,26,27.0,46,702.0,1242.0,1,2025-02-04,3587.38,profit
item_2125,31,23.0,59,713.0,1357.0,1,2025-02-04,3586.16,profit
item_2178,14,51.0,59,714.0,3009.0,1,2025-02-04,3587.33,profit
item_2145,37,19.0,80,703.0,1520.0,1,2025-02-04,3585.46,profit
item_2144,5,142.0,15,710.0,2130.0,1,2025-02-04,3586.21,profit
item_2176,23,31.0,26,713.0,806.0,1,2025-02-04,3586.51,profit
item_2133,5,143.0,30,715.0,4290.0,1,2025-02-04,3585.91,profit
item_2159,14,51.0,81,714.0,4131.0,1,2025-02-04,3585.6,profit
item_2152,23,31.0,72,713.0,2232.0,1,2025-02-04,3584.72,profit
item_2132,9,78.0,51,702.0,3978.0,1,2025-02-04,3587.12,profit
item_2131,35,20.0,46,700.0,920.0,1,2025-02-04,3586.87,profit
item_2134,5,142.0,97,710.0,13774.0,1,2025-02-04,3585.13,profit
item_2122,6,117.0,39,702.0,4563.0,1,2025-02-04,3586.19,profit
item_2123,14,50.0,15,700.0,750.0,1,2025-02-04,3585.44,profit
item_2141,31,23.0,42,713.0,966.0,1,2025-02-04,3585.08,profit
item_2142,5,142.0,24,710.0,3408.0,1,2025-02-04,3587.21,profit
item_2161,8,89.0,21,712.0,1869.0,1,2025-02-04,3587.39,profit
item_2168,10,70.0,30,700.0,2100.0,1,2025-02-04,3586.93,profit
item_2135,31,23.0,59,713.0,1357.0,1,2025-02-04,3584.67,profit
item_2139,47,15.0,73,705.0,1095.0,1,2025-02-04,3585.21,profit
item_2171,5,140.0,80,700.0,11200.0,1,2025-02-04,3585.08,profit
item_2124,9,78.0,88,702.0,6864.0,1,2025-02-04,3586.52,profit
item_2137,42,17.0,46,714.0,782.0,1,2025-02-04,3587.34,profit
item_2120,13,55.0,95,715.0,5225.0,1,2025-02-04,3587.01,profit
item_2154,25,28.0,21,700.0,588.0,1,2025-02-04,3586.46,profit
item_2121,12,59.0,39,708.0,2301.0,1,2025-02-04,3586.44,profit
item_2138,6,118.0,62,708.0,7316.0,1,2025-02-04,3587.19,profit
item_2149,25,28.0,47,700.0,1316.0,1,2025-02-04,3587.2,profit
item_2153,18,39.0,25,702.0,975.0,1,2025-02-04,3586.73,profit
item_2130,20,35.0,81,700.0,2835.0,1,2025-02-04,3585.11,profit
item_2164,42,17.0,69,714.0,1173.0,1,2025-02-04,3587.25,profit
item_2173,11,65.0,74,715.0,4810.0,1,2025-02-04,3586.88,profit
item_2148,35,20.0,56,700.0,1120.0,1,2025-02-04,3587.04,profit
item_2160,34,21.0,80,714.0,1680.0,1,2025-02-04,3586.71,profit
item_2170,5,141.0,35,705.0,4935.0,1,2025-02-04,3585.0,profit
item_2163,31,23.0,47,713.0,1081.0,1,2025-02-04,3586.13,profit
item_2172,28,25.0,57,700.0,1425.0,1,2025-02-04,3584.8,profit
item_2128,22,32.0,30,704.0,960.0,1,2025-02-04,3585.85,profit
item_2146,19,37.0,76,703.0,2812.0,1,2025-02-04,3587.7,profit
item_2167,22,32.0,61,704.0,1952.0,1,2025-02-04,3586.99,profit
item_2136,39,18.0,94,702.0,1692.0,1,2025-02-04,3586.89,profit
item_2150,27,26.0,48,702.0,1248.0,1,2025-02-04,3586.9,profit
item_2165,47,15.0,22,705.0,330.0,1,2025-02-04,3587.56,profit
item_2147,26,27.0,80,702.0,2160.0,1,2025-02-04,3586.84,profit
item_2156,26,27.0,22,702.0,594.0,1,2025-02-04,3586.4,profit
item_2157,23,31.0,82,713.0,2542.0,1,2025-02-04,3587.16,profit
item_2162,9,79.0,59,711.0,4661.0,1,2025-02-04,3585.83,profit
item_2151,5,142.0,93,710.0,13206.0,1,2025-02-04,3587.01,profit
item_2127,9,79.0,65,711.0,5135.0,1,2025-02-04,3586.9,profit
item_2155,11,64.0,24,704.0,1536.0,1,2025-02-04,3586.93,profit
item_2140,5,143.0,11,715.0,1573.0,1,2025-02-04,3587.55,profit
item_2126,21,34.0,86,714.0,2924.0,1,2025-02-04,3587.17,profit
item_2174,6,118.0,24,708.0,2832.0,1,2025-02-04,3586.08,profit
item_2143,10,71.0,11,710.0,781.0,1,2025-02-04,3585.24,profit
item_2158,6,118.0,24,708.0,2832.0,1,2025-02-04,3587.26,profit
item_2177,31,23.0,57,713.0,1311.0,1,2025-02-04,3586.94,profit
item_2175,14,50.0,34,700.0,1700.0,1,2025-02-04,3585.4,profit
item_2129,5,140.0,36,700.0,5040.0,1,2025-02-04,3586.66,profit
item_2169,5,142.0,60,710.0,8520.0,1,2025-02-04,3586.11,profit
item_2188,38,19.0,14,722.0,266.0,1,2025-02-05,3586.36,profit
item_2200,11,67.0,30,737.0,2010.0,1,2025-02-05,3587.44,profit
item_2201,35,21.0,56,735.0,1176.0,1,2025-02-05,3586.07,profit
item_2230,5,147.0,69,735.0,10143.0,1,2025-02-05,3587.44,profit
item_2226,6,121.0,92,726.0,11132.0,1,2025-02-05,3586.96,profit
item_2205,16,45.0,19,720.0,855.0,1,2025-02-05,3586.88,profit
item_2204,24,30.0,81,720.0,2430.0,1,2025-02-05,3586.25,profit
item_2238,8,92.0,43,736.0,3956.0,1,2025-02-05,3585.69,profit
item_2190,12,60.0,82,720.0,4920.0,1,2025-02-05,3587.21,profit
item_2203,14,52.0,67,728.0,3484.0,1,2025-02-05,3587.4,profit
item_2194,12,60.0,50,720.0,3000.0,1,2025-02-05,3585.0,profit
item_2207,12,60.0,22,720.0,1320.0,1,2025-02-05,3585.48,profit
item_2233,35,21.0,74,735.0,1554.0,1,2025-02-05,3585.87,profit
item_2212,41,18.0,84,738.0,1512.0,1,2025-02-05,3587.76,profit
item_2181,9,80.0,85,720.0,6800.0,1,2025-02-05,3585.62,profit
item_2179,24,30.0,53,720.0,1590.0,1,2025-02-05,3586.54,profit
item_2223,11,67.0,28,737.0,1876.0,1,2025-02-05,3586.95,profit
item_2224,46,16.0,19,736.0,304.0,1,2025-02-05,3586.4,profit
item_2219,8,90.0,61,720.0,5490.0,1,2025-02-05,3585.76,profit
item_2227,19,38.0,85,722.0,3230.0,1,2025-02-05,3585.2,profit
item_2213,24,30.0,71,720.0,2130.0,1,2025-02-05,3587.52,profit
item_2208,49,15.0,57,735.0,855.0,1,2025-02-05,3586.42,profit
item_2221,18,40.0,49,720.0,1960.0,1,2025-02-05,3585.47,profit
item_2180,7,104.0,52,728.0,5408.0,1,2025-02-05,3586.98,profit
item_2215,41,18.0,23,738.0,414.0,1,2025-02-05,3585.1,profit
item_2202,36,20.0,93,720.0,1860.0,1,2025-02-05,3587.27,profit
item_2195,7,104.0,98,728.0,10192.0,1,2025-02-05,3586.32,profit
item_2229,41,18.0,87,738.0,1566.0,1,2025-02-05,3587.23,profit
item_2234,32,23.0,78,736.0,1794.0,1,2025-02-05,3587.35,profit
item_2198,48,15.0,72,720.0,1080.0,1,2025-02-05,3585.27,profit
item_2209,16,45.0,56,720.0,2520.0,1,2025-02-05,3587.81,profit
item_2210,12,61.0,11,732.0,671.0,1,2025-02-05,3586.65,profit
item_2211,43,17.0,83,731.0,1411.0,1,2025-02-05,3586.31,profit
item_2192,12,61.0,69,732.0,4209.0,1,2025-02-05,3585.18,profit
item_2217,14,52.0,82,728.0,4264.0,1,2025-02-05,3585.86,profit
item_2185,46,16.0,50,736.0,800.0,1,2025-02-05,3587.11,profit
item_2216,8,90.0,10,720.0,900.0,1,2025-02-05,3587.12,profit
item_2214,6,122.0,64,732.0,7808.0,1,2025-02-05,3586.87,profit
item_2193,5,147.0,25,735.0,3675.0,1,2025-02-05,3586.16,profit
item_2187,13,56.0,15,728.0,840.0,1,2025-02-05,3587.02,profit
item_2184,24,30.0,91,720.0,2730.0,1,2025-02-05,3586.41,profit
item_2189,22,33.0,98,726.0,3234.0,1,2025-02-05,3587.4,profit
item_2228,45,16.0,39,720.0,624.0,1,2025-02-05,3586.66,profit
item_2220,6,123.0,29,738.0,3567.0,1,2025-02-05,3585.94,profit
item_2196,20,36.0,61,720.0,2196.0,1,2025-02-05,3585.44,profit
item_2237,9,82.0,49,738.0,4018.0,1,2025-02-05,3587.54,profit
item_2222,25,29.0,18,725.0,522.0,1,2025-02-05,3586.8,profit
item_2231,11,67.0,28,737.0,1876.0,1,2025-02-05,3584.61,profit
item_2197,6,122.0,30,732.0,3660.0,1,2025-02-05,3586.6,profit
item_2182,30,24.0,30,720.0,720.0,1,2025-02-05,3585.85,profit
item_2218,7,103.0,29,721.0,2987.0,1,2025-02-05,3586.72,profit
item_2232,9,82.0,39,738.0,3198.0,1,2025-02-05,3585.94,profit
item_2225,19,38.0,65,722.0,2470.0,1,2025-02-05,3587.65,profit
item_2199,48,15.0,51,720.0,765.0,1,2025-02-05,3587.69,profit
item_2191,6,120.0,65,720.0,7800.0,1,2025-02-05,3586.28,profit
item_2186,30,24.0,37,720.0,888.0,1,2025-02-05,3587.44,profit
item_2183,15,48.0,38,720.0,1824.0,1,2025-02-05,3586.79,profit
item_2206,6,123.0,34,738.0,4182.0,1,2025-02-05,3586.36,profit
item_2236,45,16.0,98,720.0,1568.0,1,2025-02-05,3586.94,profit
item_2239,8,90.0,11,720.0,990.0,1,2025-02-05,3585.68,profit
item_2235,26,28.0,78,728.0,2184.0,1,2025-02-05,3587.14,profit
item_2283,11,69.0,40,759.0,2760.0,1,2025-02-06,3587.67,profit
item_2290,5,149.0,53,745.0,7897.0,1,2025-02-06,3585.39,profit
item_2263,28,27.0,62,756.0,1674.0,1,2025-02-06,3585.85,profit
item_2271,34,22.0,62,748.0,1364.0,1,2025-02-06,3585.62,profit
item_2265,9,84.0,17,756.0,1428.0,1,2025-02-06,3587.14,profit
item_2284,12,63.0,23,756.0,1449.0,1,2025-02-06,3586.08,profit
item_2260,47,16.0,71,752.0,1136.0,1,2025-02-06,3587.75,profit
item_2240,6,125.0,46,750.0,5750.0,1,2025-02-06,3585.87,profit
item_2303,39,19.0,72,741.0,1368.0,1,2025-02-06,3587.39,profit
item_2248,29,26.0,27,754.0,702.0,1,2025-02-06,3584.81,profit
item_2262,9,83.0,48,747.0,3984.0,1,2025-02-06,3586.8,profit
item_2302,50,15.0,19,750.0,285.0,1,2025-02-06,3586.99,profit
item_2244,26,29.0,53,754.0,1537.0,1,2025-02-06,3586.0,profit
item_2267,10,76.0,79,760.0,6004.0,1,2025-02-06,3585.95,profit
item_2294,20,38.0,26,760.0,988.0,1,2025-02-06,3585.95,profit
item_2282,38,20.0,99,760.0,1980.0,1,2025-02-06,3586.97,profit
item_2241,7,107.0,43,749.0,4601.0,1,2025-02-06,3585.52,profit
item_2299,26,29.0,77,754.0,2233.0,1,2025-02-06,3586.37,profit
item_2292,10,76.0,58,760.0,4408.0,1,2025-02-06,3587.43,profit
item_2273,20,38.0,23,760.0,874.0,1,2025-02-06,3586.94,profit
item_2281,25,30.0,25,750.0,750.0,1,2025-02-06,3586.34,profit
item_2270,8,94.0,60,752.0,5640.0,1,2025-02-06,3587.32,profit
item_2280,14,53.0,20,742.0,1060.0,1,2025-02-06,3586.92,profit
item_2277,7,106.0,70,742.0,7420.0,1,2025-02-06,3587.38,profit
item_2287,19,40.0,74,760.0,2960.0,1,2025-02-06,3586.99,profit
item_2253,25,30.0,43,750.0,1290.0,1,2025-02-06,3586.61,profit
item_2257,17,44.0,33,748.0,1452.0,1,2025-02-06,3585.87,profit
item_2256,8,95.0,41,760.0,3895.0,1,2025-02-06,3585.92,profit
item_2295,17,44.0,33,748.0,1452.0,1,2025-02-06,3586.75,profit
item_2259,44,17.0,69,748.0,1173.0,1,2025-02-06,3587.41,profit
item_2246,13,58.0,62,754.0,3596.0,1,2025-02-06,3585.71,profit
item_2300,27,28.0,76,756.0,2128.0,1,2025-02-06,3587.14,profit
item_2274,13,57.0,11,741.0,627.0,1,2025-02-06,3586.56,profit
item_2254,10,74.0,89,740.0,6586.0,1,2025-02-06,3586.92,profit
item_2288,7,107.0,30,749.0,3210.0,1,2025-02-06,3586.81,profit
item_2264,29,26.0,70,754.0,1820.0,1,2025-02-06,3587.1,profit
item_2266,8,93.0,24,744.0,2232.0,1,2025-02-06,3585.91,profit
item_2261,21,36.0,78,756.0,2808.0,1,2025-02-06,3587.63,profit
item_2297,37,20.0,10,740.0,200.0,1,2025-02-06,3586.96,profit
item_2275,34,22.0,35,748.0,770.0,1,2025-02-06,3586.39,profit
item_2258,40,19.0,15,760.0,285.0,1,2025-02-06,3586.71,profit
item_2249,9,83.0,15,747.0,1245.0,1,2025-02-06,3586.9,profit
item_2276,40,19.0,14,760.0,266.0,1,2025-02-06,3587.38,profit
item_2272,25,30.0,76,750.0,2280.0,1,2025-02-06,3587.21,profit
item_2298,12,63.0,50,756.0,3150.0,1,2025-02-06,3587.15,profit
item_2252,18,42.0,61,756.0,2562.0,1,2025-02-06,3586.36,profit
item_2268,7,107.0,70,749.0,7490.0,1,2025-02-06,3586.21,profit
item_2296,18,42.0,87,756.0,3654.0,1,2025-02-06,3586.75,profit
item_2293,10,76.0,19,760.0,1444.0,1,2025-02-06,3585.88,profit
item_2255,9,83.0,25,747.0,2075.0,1,2025-02-06,3586.13,profit
item_2245,9,84.0,74,756.0,6216.0,1,2025-02-06,3586.75,profit
item_2279,19,40.0,88,760.0,3520.0,1,2025-02-06,3585.13,profit
item_2289,6,125.0,50,750.0,6250.0,1,2025-02-06,3585.64,profit
item_2269,38,20.0,67,760.0,1340.0,1,2025-02-06,3585.48,profit
item_2250,13,58.0,81,754.0,4698.0,1,2025-02-06,3585.95,profit
item_2286,25,30.0,48,750.0,1440.0,1,2025-02-06,3585.66,profit
item_2242,23,33.0,87,759.0,2871.0,1,2025-02-06,3585.68,profit
item_2278,5,149.0,23,745.0,3427.0,1,2025-02-06,3585.67,profit
item_2247,5,149.0,42,745.0,6258.0,1,2025-02-06,3586.2,profit
item_2291,44,17.0,63,748.0,1071.0,1,2025-02-06,3584.91,profit
item_2251,13,58.0,81,754.0,4698.0,1,2025-02-06,3586.53,profit
item_2301,36,21.0,20,756.0,420.0,1,2025-02-06,3587.02,profit
item_2243,11,69.0,79,759.0,5451.0,1,2025-02-06,3587.0,profit
item_2285,7,107.0,59,749.0,6313.0,1,2025-02-06,3586.23,profit
item_2317,22,35.0,93,770.0,3255.0,1,2025-02-07,3585.37,profit
item_2330,31,25.0,27,775.0,675.0,1,2025-02-07,3586.8,profit
item_2311,37,21.0,14,777.0,294.0,1,2025-02-07,3586.08,profit
item_2307,8,97.0,40,776.0,3880.0,1,2025-02-07,3587.77,profit
item_2305,8,97.0,27,776.0,2619.0,1,2025-02-07,3585.35,profit
item_2324,41,19.0,16,779.0,304.0,1,2025-02-07,3586.96,profit
